8.467253694607033976e-02
7.354584931868189679e-02
7.424553737475997339e-02
2.016579699071760837e-02
1.911757987610149950e-02
1.917367115785750115e-02
7.232044209130536645e-03
8.598507348720592358e-03
2.606387177318558387e-02
1.348539251942512673e-02
