5.056532159141471916e-02
3.987651749203341423e-02
3.951909272557942859e-02
8.698645877184133998e-03
8.290921328230270795e-03
8.064408573339452643e-03
3.867344977534844293e-03
5.277119972634805416e-03
3.145986247832634197e-02
5.256339454749773057e-03
