5.975648710686783105e-02
8.373118122514952577e-02
6.839588571601609712e-02
1.228915126394881929e-02
1.024327697325812941e-02
1.393014916587375501e-02
4.409331239240217755e-03
5.353687323991247228e-03
8.434305820036257229e-03
7.680002919958736803e-03
