6.806354335457780180e-02
8.714971277813771122e-02
7.758547017927697187e-02
7.731461449108804201e-03
9.229960797993838270e-03
6.298926729192000883e-03
2.757592792226153285e-03
3.611162831042831131e-03
4.561622923929870531e-03
4.275871654293262464e-03
