4.946220530867413701e-02
3.724212929319894311e-02
4.105819127577010202e-02
8.960627624586383136e-03
9.583537621766077472e-03
7.420804845384175452e-03
3.743935382925766935e-03
5.574592381443897043e-03
3.068180328979056015e-02
5.412176415793050477e-03
