6.871835658328856455e-02
6.092832103960838658e-02
6.272885032061860378e-02
1.817325253146716280e-02
1.688210109691872657e-02
1.564070248628389795e-02
8.725371280589205511e-03
9.825488090683363873e-03
3.704991651442510192e-02
9.312758249276940209e-03
